,Unnamed: 0,Date,Matchup,Bookmaker,Team,Moneyline Odds,Estimated Win Percentage,TEAM_NAME,GAME_DATE,Model Win Prob,WL,Difference,Would have profitted
2161,2239,2024-04-01,New Orleans Pelicans vs Phoenix Suns,draftkings,Phoenix Suns,-115,0.5348837209302325,Phoenix Suns,2024-04-01,0.6549865,1,0.12010277906976752,True
2297,2380,2024-04-10,Milwaukee Bucks vs Orlando Magic,draftkings,Milwaukee Bucks,-108,0.5192307692307693,Milwaukee Bucks,2024-04-10,0.63911617,1,0.11988540076923071,True
624,647,2023-12-11,Orlando Magic vs Cleveland Cavaliers,draftkings,Orlando Magic,-135,0.574468085106383,Orlando Magic,2023-12-11,0.69433093,1,0.11986284489361698,True
662,687,2023-12-13,Miami Heat vs Charlotte Hornets,draftkings,Miami Heat,-340,0.7727272727272727,Miami Heat,2023-12-13,0.65287524,1,-0.11985203272727274,False
1762,1826,2024-03-04,Sacramento Kings vs Chicago Bulls,draftkings,Chicago Bulls,210,0.3225806451612903,Chicago Bulls,2024-03-04,0.442346,1,0.1197653548387097,True
849,880,2023-12-26,New Orleans Pelicans vs Memphis Grizzlies,draftkings,Memphis Grizzlies,160,0.3846153846153846,Memphis Grizzlies,2023-12-26,0.26510036,1,-0.1195150246153846,False
2314,2398,2024-04-12,Washington Wizards vs Chicago Bulls,draftkings,Chicago Bulls,-125,0.5555555555555556,Chicago Bulls,2024-04-12,0.4362163,1,-0.11933925555555558,False
1182,1226,2024-01-18,Minnesota Timberwolves vs Memphis Grizzlies,draftkings,Memphis Grizzlies,575,0.1481481481481481,Memphis Grizzlies,2024-01-18,0.26743618,0,0.11928803185185191,False
2200,2279,2024-04-04,Miami Heat vs Philadelphia 76ers,draftkings,Philadelphia 76ers,114,0.4672897196261682,Philadelphia 76ers,2024-04-04,0.5864068,1,0.11911708037383179,True
1313,1361,2024-01-27,Dallas Mavericks vs Sacramento Kings,draftkings,Sacramento Kings,-130,0.5652173913043478,Sacramento Kings,2024-01-27,0.44630232,1,-0.11891507130434781,False
2319,2403,2024-04-12,Boston Celtics vs Charlotte Hornets,draftkings,Charlotte Hornets,250,0.2857142857142857,Charlotte Hornets,2024-04-12,0.16681737,0,-0.1188969157142857,True
1229,1274,2024-01-22,Philadelphia 76ers vs San Antonio Spurs,draftkings,Philadelphia 76ers,-1000,0.9090909090909092,Philadelphia 76ers,2024-01-22,0.7904479,1,-0.11864300909090919,False
1035,1072,2024-01-08,Indiana Pacers vs Boston Celtics,draftkings,Boston Celtics,-166,0.6240601503759399,Boston Celtics,2024-01-08,0.7422262,0,0.11816604962406008,False
2023,2096,2024-03-22,Los Angeles Lakers vs Philadelphia 76ers,draftkings,Los Angeles Lakers,-310,0.7560975609756098,Los Angeles Lakers,2024-03-22,0.6380378,1,-0.11805976097560977,False
251,259,2023-11-11,Boston Celtics vs Toronto Raptors,draftkings,Toronto Raptors,275,0.2666666666666666,Toronto Raptors,2023-11-11,0.38462996,0,0.11796329333333339,False
1261,1307,2024-01-24,Dallas Mavericks vs Phoenix Suns,draftkings,Phoenix Suns,-120,0.5454545454545454,Phoenix Suns,2024-01-24,0.6631925,1,0.11773795454545455,True
134,139,2023-11-02,Utah Jazz vs Orlando Magic,draftkings,Utah Jazz,-105,0.5121951219512195,Utah Jazz,2023-11-02,0.3947109,0,-0.11748422195121955,True
188,194,2023-11-06,Miami Heat vs Los Angeles Lakers,draftkings,Los Angeles Lakers,-102,0.504950495049505,Los Angeles Lakers,2023-11-06,0.38769135,0,-0.11725914504950496,True
776,804,2023-12-20,Dallas Mavericks vs Los Angeles Clippers,draftkings,Dallas Mavericks,130,0.4347826086956521,Dallas Mavericks,2023-12-20,0.55193734,0,0.11715473130434795,False
1996,2068,2024-03-21,Orlando Magic vs New Orleans Pelicans,draftkings,New Orleans Pelicans,-142,0.5867768595041323,New Orleans Pelicans,2024-03-21,0.7037797,0,0.11700284049586773,False
1186,1230,2024-01-19,Orlando Magic vs Philadelphia 76ers,draftkings,Orlando Magic,170,0.3703703703703703,Orlando Magic,2024-01-19,0.48727572,0,0.11690534962962973,False
2121,2198,2024-03-29,Utah Jazz vs Houston Rockets,draftkings,Houston Rockets,-285,0.7402597402597403,Houston Rockets,2024-03-29,0.6234004,1,-0.11685934025974032,False
206,212,2023-11-08,Brooklyn Nets vs Los Angeles Clippers,draftkings,Brooklyn Nets,154,0.3937007874015748,Brooklyn Nets,2023-11-08,0.51049924,1,0.1167984525984252,True
905,938,2023-12-30,Utah Jazz vs Miami Heat,draftkings,Miami Heat,-120,0.5454545454545454,Miami Heat,2023-12-30,0.66219306,0,0.11673851454545459,False
478,493,2023-11-27,Philadelphia 76ers vs Los Angeles Lakers,draftkings,Philadelphia 76ers,-192,0.6575342465753424,Philadelphia 76ers,2023-11-27,0.7740736,1,0.1165393534246576,True
618,638,2023-12-08,Portland Trail Blazers vs Dallas Mavericks,draftkings,Dallas Mavericks,-310,0.7560975609756098,Dallas Mavericks,2023-12-08,0.6396248,1,-0.11647276097560977,False
1732,1794,2024-03-02,Miami Heat vs Utah Jazz,draftkings,Miami Heat,-305,0.7530864197530864,Miami Heat,2024-03-02,0.6366539,1,-0.11643251975308644,False
1504,1559,2024-02-10,Brooklyn Nets vs San Antonio Spurs,draftkings,San Antonio Spurs,185,0.3508771929824561,San Antonio Spurs,2024-02-10,0.23447292,0,-0.11640427298245612,True
843,874,2023-12-26,Washington Wizards vs Orlando Magic,draftkings,Orlando Magic,-290,0.7435897435897436,Orlando Magic,2023-12-26,0.627252,1,-0.11633774358974358,False
918,951,2023-12-31,Washington Wizards vs Atlanta Hawks,draftkings,Washington Wizards,215,0.3174603174603174,Washington Wizards,2023-12-31,0.20119,0,-0.11627031746031738,True
799,829,2023-12-22,Miami Heat vs Atlanta Hawks,draftkings,Miami Heat,-120,0.5454545454545454,Miami Heat,2023-12-22,0.6614262,1,0.11597165454545455,True
1497,1551,2024-02-09,Sacramento Kings vs Denver Nuggets,draftkings,Sacramento Kings,-118,0.5412844036697247,Sacramento Kings,2024-02-09,0.42536724,1,-0.11591716366972477,False
1280,1326,2024-01-26,Atlanta Hawks vs Dallas Mavericks,draftkings,Atlanta Hawks,110,0.4761904761904761,Atlanta Hawks,2024-01-26,0.36052704,0,-0.11566343619047609,True
1777,1841,2024-03-05,Toronto Raptors vs New Orleans Pelicans,draftkings,Toronto Raptors,310,0.2439024390243902,Toronto Raptors,2024-03-05,0.359511,0,0.11560856097560981,False
1855,1922,2024-03-10,New York Knicks vs Philadelphia 76ers,draftkings,New York Knicks,-285,0.7402597402597403,New York Knicks,2024-03-10,0.62466294,0,-0.11559680025974028,True
826,857,2023-12-23,Dallas Mavericks vs San Antonio Spurs,draftkings,San Antonio Spurs,225,0.3076923076923077,San Antonio Spurs,2023-12-23,0.19232985,0,-0.11536245769230771,True
405,417,2023-11-22,Cleveland Cavaliers vs Miami Heat,draftkings,Miami Heat,-130,0.5652173913043478,Miami Heat,2023-11-22,0.6804205,1,0.1152031086956522,True
45,46,2023-10-27,Dallas Mavericks vs Brooklyn Nets,draftkings,Brooklyn Nets,190,0.3448275862068966,Brooklyn Nets,2023-10-27,0.459988,0,0.11516041379310343,False
240,247,2023-11-10,Memphis Grizzlies vs Utah Jazz,draftkings,Utah Jazz,154,0.3937007874015748,Utah Jazz,2023-11-10,0.27855006,1,-0.11515072740157484,False
1640,1699,2024-02-25,Indiana Pacers vs Dallas Mavericks,draftkings,Indiana Pacers,100,0.5,Indiana Pacers,2024-02-25,0.3849633,1,-0.11503669999999999,False
1267,1313,2024-01-25,Indiana Pacers vs Philadelphia 76ers,draftkings,Philadelphia 76ers,-198,0.6644295302013423,Philadelphia 76ers,2024-01-25,0.7794597,0,0.11503016979865766,False
2264,2346,2024-04-09,Philadelphia 76ers vs Detroit Pistons,draftkings,Detroit Pistons,900,0.1,Detroit Pistons,2024-04-09,0.21494359,0,0.11494358999999998,False
1923,1993,2024-03-15,Utah Jazz vs Atlanta Hawks,draftkings,Utah Jazz,114,0.4672897196261682,Utah Jazz,2024-03-15,0.35238653,1,-0.11490318962616825,False
625,648,2023-12-11,Detroit Pistons vs Indiana Pacers,draftkings,Detroit Pistons,220,0.3125,Detroit Pistons,2023-12-11,0.19767673,0,-0.11482327,True
807,837,2023-12-23,New York Knicks vs Milwaukee Bucks,draftkings,New York Knicks,114,0.4672897196261682,New York Knicks,2023-12-23,0.58209634,0,0.11480662037383177,False
1928,1998,2024-03-16,Indiana Pacers vs Brooklyn Nets,draftkings,Brooklyn Nets,300,0.25,Brooklyn Nets,2024-03-16,0.3647066,0,0.11470659999999999,False
1819,1884,2024-03-08,New York Knicks vs Orlando Magic,draftkings,New York Knicks,-105,0.5121951219512195,New York Knicks,2024-03-08,0.62687016,1,0.11467503804878043,True
577,596,2023-12-06,Atlanta Hawks vs Brooklyn Nets,draftkings,Atlanta Hawks,-170,0.6296296296296297,Atlanta Hawks,2023-12-06,0.5152056,0,-0.11442402962962961,True
696,722,2023-12-15,San Antonio Spurs vs Los Angeles Lakers,draftkings,Los Angeles Lakers,-305,0.7530864197530864,Los Angeles Lakers,2023-12-15,0.63886696,0,-0.11421945975308645,True
272,281,2023-11-12,Phoenix Suns vs Oklahoma City Thunder,draftkings,Phoenix Suns,-142,0.5867768595041323,Phoenix Suns,2023-11-12,0.47298148,0,-0.11379537950413227,True
1088,1127,2024-01-12,Detroit Pistons vs Houston Rockets,draftkings,Houston Rockets,-305,0.7530864197530864,Houston Rockets,2024-01-12,0.63961434,1,-0.11347207975308649,False
1866,1933,2024-03-11,San Antonio Spurs vs Golden State Warriors,draftkings,San Antonio Spurs,164,0.3787878787878788,San Antonio Spurs,2024-03-11,0.26534927,0,-0.11343860878787876,True
1708,1769,2024-02-29,Phoenix Suns vs Houston Rockets,draftkings,Phoenix Suns,-375,0.7894736842105263,Phoenix Suns,2024-02-29,0.6760516,1,-0.11342208421052635,False
505,521,2023-11-29,Memphis Grizzlies vs Utah Jazz,draftkings,Utah Jazz,154,0.3937007874015748,Utah Jazz,2023-11-29,0.28040838,0,-0.11329240740157481,True
42,43,2023-10-27,Chicago Bulls vs Toronto Raptors,draftkings,Toronto Raptors,110,0.4761904761904761,Toronto Raptors,2023-10-27,0.58946943,0,0.11327895380952385,False
1513,1568,2024-02-10,Toronto Raptors vs Cleveland Cavaliers,draftkings,Cleveland Cavaliers,-345,0.7752808988764045,Cleveland Cavaliers,2024-02-10,0.66250926,1,-0.11277163887640451,False
480,495,2023-11-27,Utah Jazz vs New Orleans Pelicans,draftkings,Utah Jazz,150,0.4,Utah Jazz,2023-11-27,0.28746912,1,-0.11253088,False
77,80,2023-10-30,Washington Wizards vs Boston Celtics,draftkings,Boston Celtics,-485,0.8290598290598291,Boston Celtics,2023-10-30,0.71653724,1,-0.11252258905982915,False
933,966,2024-01-01,Houston Rockets vs Detroit Pistons,draftkings,Detroit Pistons,250,0.2857142857142857,Detroit Pistons,2024-01-01,0.17330803,0,-0.1124062557142857,True
641,664,2023-12-11,Oklahoma City Thunder vs Utah Jazz,draftkings,Oklahoma City Thunder,-800,0.8888888888888888,Oklahoma City Thunder,2023-12-11,0.7765024,1,-0.1123864888888888,False
1196,1240,2024-01-19,Los Angeles Lakers vs Brooklyn Nets,draftkings,Brooklyn Nets,215,0.3174603174603174,Brooklyn Nets,2024-01-19,0.42979065,1,0.11233033253968261,True
1843,1910,2024-03-10,Atlanta Hawks vs New Orleans Pelicans,draftkings,Atlanta Hawks,250,0.2857142857142857,Atlanta Hawks,2024-03-10,0.39802027,0,0.11230598428571431,False
1785,1849,2024-03-06,Washington Wizards vs Orlando Magic,draftkings,Washington Wizards,245,0.2898550724637681,Washington Wizards,2024-03-06,0.17756265,0,-0.11229242246376814,True
1447,1500,2024-02-06,New York Knicks vs Memphis Grizzlies,draftkings,Memphis Grizzlies,650,0.1333333333333333,Memphis Grizzlies,2024-02-06,0.245455,0,0.1121216666666667,False
866,898,2023-12-27,Oklahoma City Thunder vs New York Knicks,draftkings,New York Knicks,120,0.4545454545454545,New York Knicks,2023-12-27,0.56657183,0,0.11202637545454552,False
1789,1854,2024-03-06,Philadelphia 76ers vs Memphis Grizzlies,draftkings,Memphis Grizzlies,180,0.3571428571428571,Memphis Grizzlies,2024-03-06,0.245239,1,-0.11190385714285708,False
2059,2133,2024-03-25,San Antonio Spurs vs Phoenix Suns,draftkings,San Antonio Spurs,550,0.1538461538461538,San Antonio Spurs,2024-03-25,0.26572773,1,0.1118815761538462,True
163,168,2023-11-04,Minnesota Timberwolves vs Utah Jazz,draftkings,Minnesota Timberwolves,-290,0.7435897435897436,Minnesota Timberwolves,2023-11-04,0.8554327,1,0.11184295641025643,True
1681,1741,2024-02-27,Minnesota Timberwolves vs San Antonio Spurs,draftkings,San Antonio Spurs,675,0.1290322580645161,San Antonio Spurs,2024-02-27,0.24053192,0,0.11149966193548391,False
1745,1808,2024-03-03,Toronto Raptors vs Charlotte Hornets,draftkings,Charlotte Hornets,250,0.2857142857142857,Charlotte Hornets,2024-03-03,0.17425908,0,-0.11145520571428569,True
1187,1231,2024-01-19,Orlando Magic vs Philadelphia 76ers,draftkings,Philadelphia 76ers,-205,0.6721311475409836,Philadelphia 76ers,2024-01-19,0.7835333,1,0.11140215245901641,True
1376,1426,2024-02-01,Boston Celtics vs Los Angeles Lakers,draftkings,Boston Celtics,-575,0.8518518518518519,Boston Celtics,2024-02-01,0.74077857,0,-0.11107328185185184,True
910,943,2023-12-30,Indiana Pacers vs New York Knicks,draftkings,New York Knicks,140,0.4166666666666667,New York Knicks,2023-12-30,0.52770495,0,0.11103828333333327,False
1671,1731,2024-02-27,Atlanta Hawks vs Utah Jazz,draftkings,Utah Jazz,110,0.4761904761904761,Utah Jazz,2024-02-27,0.36520004,0,-0.1109904361904761,True
510,527,2023-11-29,Sacramento Kings vs Los Angeles Clippers,draftkings,Sacramento Kings,105,0.4878048780487805,Sacramento Kings,2023-11-29,0.3768224,0,-0.11098247804878048,True
833,864,2023-12-25,Denver Nuggets vs Golden State Warriors,draftkings,Denver Nuggets,-270,0.7297297297297297,Denver Nuggets,2023-12-25,0.61884725,1,-0.11088247972972975,False
2073,2148,2024-03-26,Sacramento Kings vs Dallas Mavericks,draftkings,Dallas Mavericks,-102,0.504950495049505,Dallas Mavericks,2024-03-26,0.6157826,1,0.110832104950495,True
1584,1641,2024-02-15,Utah Jazz vs Golden State Warriors,draftkings,Utah Jazz,110,0.4761904761904761,Utah Jazz,2024-02-15,0.3659438,0,-0.11024667619047612,True
297,306,2023-11-14,Utah Jazz vs Portland Trail Blazers,draftkings,Portland Trail Blazers,210,0.3225806451612903,Portland Trail Blazers,2023-11-14,0.21233428,0,-0.11024636516129033,True
1230,1275,2024-01-22,Philadelphia 76ers vs San Antonio Spurs,draftkings,San Antonio Spurs,650,0.1333333333333333,San Antonio Spurs,2024-01-22,0.2433969,0,0.1100635666666667,False
892,924,2023-12-29,Atlanta Hawks vs Sacramento Kings,draftkings,Atlanta Hawks,-110,0.5238095238095238,Atlanta Hawks,2023-12-29,0.41376477,0,-0.11004475380952383,True
306,316,2023-11-15,Atlanta Hawks vs New York Knicks,draftkings,Atlanta Hawks,-110,0.5238095238095238,Atlanta Hawks,2023-11-15,0.6337103,0,0.10990077619047611,False
1549,1605,2024-02-13,Milwaukee Bucks vs Miami Heat,draftkings,Milwaukee Bucks,-325,0.7647058823529411,Milwaukee Bucks,2024-02-13,0.65503466,0,-0.10967122235294113,True
290,299,2023-11-14,Philadelphia 76ers vs Indiana Pacers,draftkings,Philadelphia 76ers,-225,0.6923076923076923,Philadelphia 76ers,2023-11-14,0.80194986,0,0.10964216769230772,False
463,478,2023-11-26,Memphis Grizzlies vs Minnesota Timberwolves,draftkings,Memphis Grizzlies,215,0.3174603174603174,Memphis Grizzlies,2023-11-26,0.20785719,0,-0.10960312746031739,True
1502,1556,2024-02-10,Los Angeles Clippers vs Detroit Pistons,draftkings,Detroit Pistons,850,0.1052631578947368,Detroit Pistons,2024-02-10,0.21480653,0,0.1095433721052632,False
159,164,2023-11-04,Houston Rockets vs Sacramento Kings,draftkings,Houston Rockets,130,0.4347826086956521,Houston Rockets,2023-11-04,0.32557642,1,-0.10920618869565213,False
369,380,2023-11-19,Utah Jazz vs Phoenix Suns,draftkings,Phoenix Suns,-198,0.6644295302013423,Phoenix Suns,2023-11-19,0.5552412,1,-0.10918833020134233,False
1520,1575,2024-02-10,Portland Trail Blazers vs New Orleans Pelicans,draftkings,Portland Trail Blazers,225,0.3076923076923077,Portland Trail Blazers,2024-02-10,0.19858614,0,-0.10910616769230772,True
607,627,2023-12-08,Miami Heat vs Cleveland Cavaliers,draftkings,Miami Heat,-105,0.5121951219512195,Miami Heat,2023-12-08,0.62117624,0,0.10898111804878052,False
525,542,2023-11-30,Minnesota Timberwolves vs Utah Jazz,draftkings,Minnesota Timberwolves,-550,0.8461538461538461,Minnesota Timberwolves,2023-11-30,0.7371976,1,-0.10895624615384614,False
1643,1702,2024-02-25,Atlanta Hawks vs Orlando Magic,draftkings,Atlanta Hawks,-102,0.504950495049505,Atlanta Hawks,2024-02-25,0.3960047,1,-0.10894579504950497,False
90,93,2023-10-30,Oklahoma City Thunder vs Detroit Pistons,draftkings,Oklahoma City Thunder,-218,0.6855345911949685,Oklahoma City Thunder,2023-10-30,0.57666934,1,-0.10886525119496848,False
1500,1554,2024-02-10,Dallas Mavericks vs Oklahoma City Thunder,draftkings,Dallas Mavericks,114,0.4672897196261682,Dallas Mavericks,2024-02-10,0.5760849,1,0.10879518037383179,True
262,271,2023-11-12,Philadelphia 76ers vs Indiana Pacers,draftkings,Philadelphia 76ers,-265,0.726027397260274,Philadelphia 76ers,2023-11-12,0.8347537,1,0.10872630273972606,True
1780,1844,2024-03-05,Dallas Mavericks vs Indiana Pacers,draftkings,Dallas Mavericks,-185,0.6491228070175439,Dallas Mavericks,2024-03-05,0.54059213,0,-0.10853067701754393,True
2189,2268,2024-04-03,Milwaukee Bucks vs Memphis Grizzlies,draftkings,Memphis Grizzlies,650,0.1333333333333333,Memphis Grizzlies,2024-04-03,0.24176253,1,0.1084291966666667,True
286,295,2023-11-14,Detroit Pistons vs Atlanta Hawks,draftkings,Detroit Pistons,154,0.3937007874015748,Detroit Pistons,2023-11-14,0.2854746,0,-0.1082261874015748,True
656,681,2023-12-13,Detroit Pistons vs Philadelphia 76ers,draftkings,Philadelphia 76ers,-700,0.875,Philadelphia 76ers,2023-12-13,0.7668364,1,-0.10816360000000003,False
384,396,2023-11-20,Minnesota Timberwolves vs New York Knicks,draftkings,Minnesota Timberwolves,-155,0.6078431372549019,Minnesota Timberwolves,2023-11-20,0.71576667,1,0.10792353274509814,True
2074,2149,2024-03-26,Sacramento Kings vs Dallas Mavericks,draftkings,Sacramento Kings,-118,0.5412844036697247,Sacramento Kings,2024-03-26,0.43351147,0,-0.10777293366972474,True
753,781,2023-12-19,New Orleans Pelicans vs Memphis Grizzlies,draftkings,New Orleans Pelicans,-290,0.7435897435897436,New Orleans Pelicans,2023-12-19,0.63582456,0,-0.10776518358974363,True
1308,1356,2024-01-27,Golden State Warriors vs Los Angeles Lakers,draftkings,Golden State Warriors,-135,0.574468085106383,Golden State Warriors,2024-01-27,0.46674067,0,-0.107727415106383,True
1072,1110,2024-01-10,Utah Jazz vs Denver Nuggets,draftkings,Denver Nuggets,-270,0.7297297297297297,Denver Nuggets,2024-01-10,0.6221492,0,-0.10758052972972976,True
1518,1573,2024-02-10,Golden State Warriors vs Phoenix Suns,draftkings,Phoenix Suns,-130,0.5652173913043478,Phoenix Suns,2024-02-10,0.6726741,0,0.10745670869565227,False
487,503,2023-11-28,Boston Celtics vs Chicago Bulls,draftkings,Chicago Bulls,625,0.1379310344827586,Chicago Bulls,2023-11-28,0.24530758,0,0.1073765455172414,False
575,594,2023-12-06,Washington Wizards vs Philadelphia 76ers,draftkings,Philadelphia 76ers,-455,0.8198198198198198,Philadelphia 76ers,2023-12-06,0.7124908,1,-0.1073290198198198,False
630,653,2023-12-11,Atlanta Hawks vs Denver Nuggets,draftkings,Denver Nuggets,-142,0.5867768595041323,Denver Nuggets,2023-12-11,0.47988266,1,-0.10689419950413226,False
698,724,2023-12-15,Memphis Grizzlies vs Houston Rockets,draftkings,Houston Rockets,-166,0.6240601503759399,Houston Rockets,2023-12-15,0.73093426,1,0.10687410962406008,True
1107,1147,2024-01-13,Atlanta Hawks vs Washington Wizards,draftkings,Washington Wizards,235,0.2985074626865671,Washington Wizards,2024-01-13,0.19173208,1,-0.10677538268656708,False
2123,2200,2024-03-29,Sacramento Kings vs Dallas Mavericks,draftkings,Dallas Mavericks,-105,0.5121951219512195,Dallas Mavericks,2024-03-29,0.61885464,1,0.10665951804878049,True
744,772,2023-12-18,Utah Jazz vs Brooklyn Nets,draftkings,Brooklyn Nets,-155,0.6078431372549019,Brooklyn Nets,2023-12-18,0.50122476,0,-0.10661837725490186,True
1672,1732,2024-02-27,Boston Celtics vs Philadelphia 76ers,draftkings,Boston Celtics,-750,0.8823529411764706,Boston Celtics,2024-02-27,0.77582884,1,-0.1065241011764706,False
